2.88418911924925e-12,3.21078252457805e-10,1.02368361105684e-20,4.08273765536621e-10,2.88418911924925e-12,2.88418911924925e-12,2.88418911924925e-12,2.88418911924925e-12,2.88418911924925e-12,4.52080088326401e-11,2.06109479716521e-10,3.38977853739399e-10,2.88418911924925e-12,2.88418911924925e-12,2.88418911924925e-12,2.88418911924925e-12,2.88418911924925e-12,3.21611413315616e-14,0.0128652798987798,6.24955114836111e-12,2.88418911924925e-12,2.88418911924925e-12,2.88418911924925e-12,2.88418911924925e-12,1.93067834979355e-10,5.94182104403112e-10,1.18660140425926e-12,0.366245104958229,2.12414959247943e-10,2.88418911924925e-12,2.88418911924925e-12,2.88418911924925e-12,2.88418911924925e-12,0.108758877432034,9.01474902323355e-11,1.48144474436232e-12,5.2846981846345e-11,0.254548122262547,0.0871215747163367,1.72343902025115e-10,2.88418911924925e-12,2.88418911924925e-12,3.91689619984955e-10,2.51834338416517e-10,1.06601162065908e-12,3.08534427664277,1.31852327174568,9.97002365680232e-11,2.88418911924925e-12,2.88418911924925e-12,2.88418911924925e-12,2.88418911924925e-12,5.24922746041018e-13,3.72270294409331,1.66659124876685,2.61815920088712e-10,2.88418911924925e-12,2.88418911924925e-12,2.88418911924925e-12,2.88418911924925e-12,0.0103046597049808,0.0166369828573156,4.49763648989254e-12,1.06127476589146e-10,2.88418911924925e-12,2.88418911924925e-12,2.88418911924925e-12,2.88418911924925e-12,2.78671115697474e-10,3.21913533447467e-09,1.32788885566227e-09,2.88418911924925e-12,2.88418911924925e-12,2.88418911924925e-12,2.88418911924925e-12,2.88418911924925e-12,1.04963555929405e-19,3.01199116183161e-09,6.77848437008428e-10,2.88418911924925e-12
4.65629302415845e-08,3.4356144487757e-10,3.66336989768309e-18,4.87480508361294e-10,4.65629302415845e-08,4.65629302415845e-08,4.65629302415845e-08,4.65629302415845e-08,4.65629302415845e-08,1.63103681217849e-11,1.79191497732563e-10,3.48512391738349e-10,4.65629302415845e-08,4.65629302415845e-08,4.65629302415845e-08,4.65629302415845e-08,4.65629302415845e-08,8.74209621160391e-11,0.0950306897229241,2.59142471043124e-06,4.65629302415845e-08,4.65629302415845e-08,4.65629302415845e-08,4.65629302415845e-08,1.78636935901551e-10,5.43532896121678e-10,8.82503060867468e-09,0.582094799121844,1.9153737128947e-10,4.65629302415845e-08,4.65629302415845e-08,4.65629302415845e-08,4.65629302415845e-08,1.81543646501372e-06,0.207766458407744,1.60365294198643e-08,5.89887088814681e-08,0.1783729475599,3.06922190784992e-07,2.08174474115525e-10,4.65629302415845e-08,4.65629302415845e-08,3.29458368518571e-10,3.05884955237583e-10,1.83293427969769e-08,2.65927565060821,1.0061457552039,1.86812793401474e-10,4.65629302415845e-08,4.65629302415845e-08,4.65629302415845e-08,4.65629302415845e-08,9.64180087628681e-10,3.71765382245098,2.11167735091541,6.83590824697891e-10,4.65629302415845e-08,4.65629302415845e-08,4.65629302415845e-08,4.65629302415845e-08,0.00664484297495374,0.102324340143071,0.24901840640445,1.48411364939125e-10,4.65629302415845e-08,4.65629302415845e-08,4.65629302415845e-08,4.65629302415845e-08,9.81046753913506e-10,1.41079034764114e-09,7.11775987982688e-10,4.65629302415845e-08,4.65629302415845e-08,4.65629302415845e-08,4.65629302415845e-08,4.65629302415845e-08,8.21799018907489e-10,9.64819465433727e-10,1.58178012763096e-09,4.65629302415845e-08
5.01747366202244e-09,3.2870212470276e-10,1.34313283745026e-11,3.54861901458113e-10,5.01747366202244e-09,5.01747366202244e-09,5.01747366202244e-09,5.01747366202244e-09,5.01747366202244e-09,2.10104912971925e-17,1.17544722606395e-10,2.40804004663098e-10,5.01747366202244e-09,5.01747366202244e-09,5.01747366202244e-09,5.01747366202244e-09,5.01747366202244e-09,6.45073289000617e-10,1.49777033783137e-08,2.98966963379409e-08,5.01747366202244e-09,5.01747366202244e-09,5.01747366202244e-09,5.01747366202244e-09,2.1216738553307e-10,3.79076356402038e-10,2.51116310359417e-09,0.184022966346022,1.62037397313331e-10,5.01747366202244e-09,5.01747366202244e-09,5.01747366202244e-09,5.01747366202244e-09,6.91824803936993e-07,3.49625159957365e-09,1.78432741874883e-08,0.27479817544099,0.217281291013318,1.68367891380692e-07,2.19247388708887e-10,5.01747366202244e-09,5.01747366202244e-09,3.08314965915055e-10,2.06296876275951e-10,3.59540513103528e-07,2.75775339324282,0.88044247447571,9.79416975318974e-11,5.01747366202244e-09,5.01747366202244e-09,5.01747366202244e-09,5.01747366202244e-09,5.51413166521362e-10,3.66575597914015,1.91827276643437,4.24766416043281e-10,5.01747366202244e-09,5.01747366202244e-09,5.01747366202244e-09,5.01747366202244e-09,0.00740232660615137,3.28164641274532e-07,9.76631155396608e-09,1.26743747459725e-10,5.01747366202244e-09,5.01747366202244e-09,5.01747366202244e-09,5.01747366202244e-09,7.05351121396239e-10,3.03130446723556e-09,1.1545593922701e-09,5.01747366202244e-09,5.01747366202244e-09,5.01747366202244e-09,5.01747366202244e-09,5.01747366202244e-09,4.42583975171256e-10,2.7358285200199e-09,1.25670417279651e-09,5.01747366202244e-09
2.07747320965957e-09,4.01397174825674e-10,7.0356841546395e-19,5.1369263287869e-10,2.07747320965957e-09,2.07747320965957e-09,2.07747320965957e-09,2.07747320965957e-09,2.07747320965957e-09,1.60292698803401e-11,2.10256429636678e-10,3.73631228455918e-10,2.07747320965957e-09,2.07747320965957e-09,2.07747320965957e-09,2.07747320965957e-09,2.07747320965957e-09,5.38772409641699e-11,0.00716354100309666,2.15470885629608e-10,2.07747320965957e-09,2.07747320965957e-09,2.07747320965957e-09,2.07747320965957e-09,2.31516936734453e-10,6.1578155879545e-10,6.41216293426032e-10,0.570244115286266,1.98724544475787e-10,2.07747320965957e-09,2.07747320965957e-09,2.07747320965957e-09,2.07747320965957e-09,5.22599069112765e-10,0.170013712457476,4.86550037356223e-10,8.89388161033993e-10,0.26447455145668,0.118508680087788,2.36978949582886e-10,2.07747320965957e-09,2.07747320965957e-09,3.89297006545226e-10,3.12095466805527e-10,1.88949846101743e-10,2.63055922497251,0.886928259256655,1.55693481785942e-10,2.07747320965957e-09,2.07747320965957e-09,2.07747320965957e-09,2.07747320965957e-09,3.43104588536278e-11,3.94747253054609,2.10226297201014,5.70109597416493e-10,2.07747320965957e-09,2.07747320965957e-09,2.07747320965957e-09,2.07747320965957e-09,0.0118992208564731,0.0255149032230404,0.0835110084131687,1.59312020003451e-10,2.07747320965957e-09,2.07747320965957e-09,2.07747320965957e-09,2.07747320965957e-09,1.01542122306415e-09,1.90602156706648e-09,1.14210264348594e-09,2.07747320965957e-09,2.07747320965957e-09,2.07747320965957e-09,2.07747320965957e-09,2.07747320965957e-09,8.52963513492795e-10,1.72930412447004e-09,1.98173154616165e-09,2.07747320965957e-09
3.07229251020875e-15,3.64350188920139e-10,1.03850318922666e-24,3.90301033926433e-10,3.07229251020875e-15,3.07229251020875e-15,3.07229251020875e-15,3.07229251020875e-15,3.07229251020875e-15,2.54201115279562e-11,2.12034311674251e-10,3.66553614086194e-10,3.07229251020875e-15,3.07229251020875e-15,3.07229251020875e-15,3.07229251020875e-15,3.07229251020875e-15,7.51689659587368e-17,0.0532445192115978,1.15935268836162e-15,3.07229251020875e-15,3.07229251020875e-15,3.07229251020875e-15,3.07229251020875e-15,2.2532609816488e-10,5.31504433317753e-10,8.72431771567431e-16,0.241280923587878,1.69582771354552e-10,3.07229251020875e-15,3.07229251020875e-15,3.07229251020875e-15,3.07229251020875e-15,3.69072738178617e-15,4.91755745858343e-13,1.04016878856211e-15,3.59139736043823e-11,0.263479868777866,0.111933041514281,2.05727932514388e-10,3.07229251020875e-15,3.07229251020875e-15,3.45560866664235e-10,2.34868309444873e-10,7.3139655812948e-16,3.03499327355297,1.01041331345274,1.35896389097907e-10,3.07229251020875e-15,3.07229251020875e-15,3.07229251020875e-15,3.07229251020875e-15,1.42186330334391e-16,3.9150201522747,1.932594760885,4.97616783717716e-10,3.07229251020875e-15,3.07229251020875e-15,3.07229251020875e-15,3.07229251020875e-15,0.00785522103608403,2.78921608695138e-15,0.0362294554117759,1.28773874582957e-10,3.07229251020875e-15,3.07229251020875e-15,3.07229251020875e-15,3.07229251020875e-15,7.55393111404543e-10,1.57523915372366e-09,6.51378597718693e-10,3.07229251020875e-15,3.07229251020875e-15,3.07229251020875e-15,3.07229251020875e-15,3.07229251020875e-15,6.24071926020397e-10,1.33616807199169e-09,9.79421930804034e-10,3.07229251020875e-15
5.99732857778751e-14,3.96250752905916e-10,7.1499636351832e-23,4.59566052342085e-10,5.99732857778751e-14,5.99732857778751e-14,5.99732857778751e-14,5.99732857778751e-14,5.99732857778751e-14,4.49848166251291e-11,2.5299365324487e-10,4.0674727016109e-10,5.99732857778751e-14,5.99732857778751e-14,5.99732857778751e-14,5.99732857778751e-14,5.99732857778751e-14,5.34699559844009e-13,3.55435761754989e-14,4.15169702703508e-14,5.99732857778751e-14,5.99732857778751e-14,5.99732857778751e-14,5.99732857778751e-14,2.5028692004788e-10,6.95509082694707e-10,2.61160812613502e-14,0.324047238553852,2.14564451842298e-10,5.99732857778751e-14,5.99732857778751e-14,5.99732857778751e-14,5.99732857778751e-14,2.28002533402641e-13,9.27905813143761e-14,3.85194099922891e-14,1.70338278227146e-09,0.210671113243112,0.0870713254705241,2.18872546067353e-10,5.99732857778751e-14,5.99732857778751e-14,4.07108616675336e-10,2.74675384679001e-10,1.32174217241333e-12,3.14820872978654,0.880426859922791,1.23873103570159e-10,5.99732857778751e-14,5.99732857778751e-14,5.99732857778751e-14,5.99732857778751e-14,9.35638752062197e-15,3.76697669892444,1.83316291202448,4.34744173742317e-10,5.99732857778751e-14,5.99732857778751e-14,5.99732857778751e-14,5.99732857778751e-14,0.00650643367917216,3.05206497151014e-14,0.0216418697757297,1.3397052872584e-10,5.99732857778751e-14,5.99732857778751e-14,5.99732857778751e-14,5.99732857778751e-14,5.95974456573359e-10,2.00176166449731e-09,6.73365760290628e-10,5.99732857778751e-14,5.99732857778751e-14,5.99732857778751e-14,5.99732857778751e-14,5.99732857778751e-14,3.7045419313993e-10,1.84637320435494e-09,6.01142344772218e-10,5.99732857778751e-14
3.04228234712731e-16,4.68099197079196e-10,6.88635472396501e-26,6.71561704487257e-10,3.04228234712731e-16,3.04228234712731e-16,3.04228234712731e-16,3.04228234712731e-16,3.04228234712731e-16,4.98905684074444e-11,3.47009392795842e-10,5.85905400987007e-10,3.04228234712731e-16,3.04228234712731e-16,3.04228234712731e-16,3.04228234712731e-16,3.04228234712731e-16,1.87938649544209e-18,1.0991491359028e-16,1.15690783281131e-16,3.04228234712731e-16,3.04228234712731e-16,3.04228234712731e-16,3.04228234712731e-16,2.3701560589922e-10,9.17150578242734e-10,3.81542657552831e-17,0.806658577587699,2.74021357112249e-10,3.04228234712731e-16,3.04228234712731e-16,3.04228234712731e-16,3.04228234712731e-16,4.97723365848707e-16,0.300011176943691,4.23979765080532e-17,4.71898995574316e-17,0.0848933195674449,0.0529038362511404,2.23542941723613e-10,3.04228234712731e-16,3.04228234712731e-16,4.63065574137836e-10,4.1613575174435e-10,0.0125288715433258,2.8805651543974,0.804551069651705,2.09872935219727e-10,3.04228234712731e-16,3.04228234712731e-16,3.04228234712731e-16,3.04228234712731e-16,8.09181860357516e-18,3.45876605659813,1.89249629164443,6.83234425856458e-10,3.04228234712731e-16,3.04228234712731e-16,3.04228234712731e-16,3.04228234712731e-16,0.0045944612062384,0.127966061895675,0.23447747104574,1.51479575193584e-10,3.04228234712731e-16,3.04228234712731e-16,3.04228234712731e-16,3.04228234712731e-16,1.04457165743837e-09,1.56503415763569e-09,6.43216831971049e-25,3.04228234712731e-16,3.04228234712731e-16,3.04228234712731e-16,3.04228234712731e-16,3.04228234712731e-16,1.04721103096012e-09,9.17914660572989e-10,9.82393948339446e-10,3.04228234712731e-16
1.30431323621465e-16,1.19278583604444e-10,1.71513136144395e-25,1.36097904357937e-10,1.30431323621465e-16,1.30431323621465e-16,1.30431323621465e-16,1.30431323621465e-16,1.30431323621465e-16,4.06909139282744e-11,1.35050367487406e-10,2.29556289145676e-10,1.30431323621465e-16,1.30431323621465e-16,1.30431323621465e-16,1.30431323621465e-16,1.30431323621465e-16,6.00274186485613e-18,3.10854520445427e-12,6.64689156087883e-17,1.30431323621465e-16,1.30431323621465e-16,1.30431323621465e-16,1.30431323621465e-16,4.98155362739924e-11,2.5947593897935e-10,8.19419423985651e-17,0.144624430119053,9.59764272352004e-11,1.30431323621465e-16,1.30431323621465e-16,1.30431323621465e-16,1.30431323621465e-16,0.0898201597872957,7.54492746950147e-17,1.9836199085519e-16,0.218818908170894,0.109540930727012,0.00264187615864412,8.28256974287531e-11,1.30431323621465e-16,1.30431323621465e-16,1.85901451041051e-10,8.72522917389321e-11,2.20640412663019e-17,3.20205591890656,1.17222953992185,2.32756655588241e-11,1.30431323621465e-16,1.30431323621465e-16,1.30431323621465e-16,1.30431323621465e-16,1.43042610967023e-17,3.62264700549911,1.67182322324025,1.72303814789009e-10,1.30431323621465e-16,1.30431323621465e-16,1.30431323621465e-16,1.30431323621465e-16,0.00973585979626218,1.35271867830261e-16,9.14785070561676e-15,3.64207166408649e-11,1.30431323621465e-16,1.30431323621465e-16,1.30431323621465e-16,1.30431323621465e-16,2.27794839548571e-10,2.18723760322555e-09,8.27320569672026e-10,1.30431323621465e-16,1.30431323621465e-16,1.30431323621465e-16,1.30431323621465e-16,1.30431323621465e-16,3.46626718971509e-24,2.07618648032055e-09,7.50821647894523e-10,1.30431323621465e-16
2.00283040023236e-12,3.30417783067794e-10,2.11847790311176e-11,3.57866127320605e-10,2.00283040023236e-12,2.00283040023236e-12,2.00283040023236e-12,2.00283040023236e-12,2.00283040023236e-12,1.25408146199296e-20,1.10099759292725e-10,2.05398155532084e-10,2.00283040023236e-12,2.00283040023236e-12,2.00283040023236e-12,2.00283040023236e-12,2.00283040023236e-12,1.66991101310535e-13,1.68961582766437e-12,4.2243587773615e-12,2.00283040023236e-12,2.00283040023236e-12,2.00283040023236e-12,2.00283040023236e-12,2.22308056857251e-10,3.83898801747446e-10,1.4626296036366e-12,0.185444076409988,1.76220118451039e-10,2.00283040023236e-12,2.00283040023236e-12,2.00283040023236e-12,2.00283040023236e-12,5.29996788471169e-09,2.91952362090099e-12,1.44497057586697e-12,0.00455591060426579,0.141489126197193,3.97684660494633e-11,2.21381200914497e-10,2.00283040023236e-12,2.00283040023236e-12,3.11403586918316e-10,2.11690395786788e-10,0.0112154331984468,3.02302199906707,0.979713445987772,1.24395706148128e-10,2.00283040023236e-12,2.00283040023236e-12,2.00283040023236e-12,2.00283040023236e-12,7.91089514775905e-13,3.74668328650685,1.87191696553032,4.37814356825896e-10,2.00283040023236e-12,2.00283040023236e-12,2.00283040023236e-12,2.00283040023236e-12,0.00753300090000425,2.03002977369059e-12,7.70638407065311e-08,1.47170604132002e-10,2.00283040023236e-12,2.00283040023236e-12,2.00283040023236e-12,2.00283040023236e-12,6.72762468009749e-10,1.9548703933889e-09,1.06157569664734e-09,2.00283040023236e-12,2.00283040023236e-12,2.00283040023236e-12,2.00283040023236e-12,2.00283040023236e-12,3.91991448824252e-10,2.00417407168552e-09,1.16194245426031e-09,2.00283040023236e-12
1.48223629071112e-08,3.84122426935801e-10,1.85576622557703e-17,4.50975014009355e-10,1.48223629071112e-08,1.48223629071112e-08,1.48223629071112e-08,1.48223629071112e-08,1.48223629071112e-08,1.47940571128833e-11,2.38944997280418e-10,4.33836473805705e-10,1.48223629071112e-08,1.48223629071112e-08,1.48223629071112e-08,1.48223629071112e-08,1.48223629071112e-08,7.68251644587607e-11,1.22838472019465e-06,5.35941703962213e-09,1.48223629071112e-08,1.48223629071112e-08,1.48223629071112e-08,1.48223629071112e-08,2.41643667256974e-10,5.86241812289129e-10,3.28519523388296e-09,0.333703290826113,1.66847808340256e-10,1.48223629071112e-08,1.48223629071112e-08,1.48223629071112e-08,1.48223629071112e-08,5.23089510527315e-08,0.077354015912893,3.35779243703516e-09,8.75939858493143e-09,0.123440042115431,4.78930877739596e-06,1.69575358534285e-10,1.48223629071112e-08,1.48223629071112e-08,3.3191513679226e-10,2.76266579851452e-10,6.54858047762695e-10,2.83104663547306,0.985755276614268,1.28628628938219e-10,1.48223629071112e-08,1.48223629071112e-08,1.48223629071112e-08,1.48223629071112e-08,3.50835230047357e-10,3.83303267191729,2.00987593556107,4.30660610258988e-10,1.48223629071112e-08,1.48223629071112e-08,1.48223629071112e-08,1.48223629071112e-08,0.0072096938492505,0.150150153057734,0.162214136427887,1.05331483592465e-10,1.48223629071112e-08,1.48223629071112e-08,1.48223629071112e-08,1.48223629071112e-08,7.73620207202215e-10,1.19167908380498e-09,5.87831117987438e-10,1.48223629071112e-08,1.48223629071112e-08,1.48223629071112e-08,1.48223629071112e-08,1.48223629071112e-08,7.09052541990577e-10,9.47881423205872e-10,1.60087751702733e-09,1.48223629071112e-08
