10.6496423554676,85358.3333333333,80908.3333333333,77125,82916.6666666667,89025,92966.6666666667,94200,92983.3333333333,92350,94458.3333333333,93750,91533.3333333333,92575,91100,58500,70366.6666666667,63200,66266.6666666667,65633.3333333333,65700,85291.6666666667,80783.3333333333,77091.6666666667,82950,94166.6666666667,93850,92091.6666666667,94583.3333333333,93708.3333333333,91841.6666666667,92283.3333333333,91066.6666666667,67,55628.9166666667,24650.25,48672.25,55598,48676.5833333333,55639.9166666667,24500
10.9160117071058,84858.3333333333,80550,77016.6666666667,82541.6666666667,87825,91641.6666666667,92900,92516.6666666667,91541.6666666667,92958.3333333333,92383.3333333333,90616.6666666667,91391.6666666667,89808.3333333333,58633.3333333333,70266.6666666667,63300,66266.6666666667,65800,65800,84783.3333333333,80575,76883.3333333333,82541.6666666667,93383.3333333333,93141.6666666667,91825,93166.6666666667,92641.6666666667,90983.3333333333,91508.3333333333,90100,67,55773.75,24652.75,48793.1666666667,55675.25,48793.6666666667,55778.9166666667,24500
9.90573120848167,86500,81833.3333333333,78133.3333333333,83950,89583.3333333333,93566.6666666667,94666.6666666667,94600,93600,94591.6666666667,94300,92466.6666666667,93200,91166.6666666667,58775,70466.6666666667,63400,66533.3333333333,65933.3333333333,66000,86500,81866.6666666667,78033.3333333333,83975,94933.3333333333,94700,93866.6666666667,94866.6666666667,94433.3333333333,92558.3333333333,93233.3333333333,91466.6666666667,67,55882.4166666667,24661.1666666667,48917,55787.8333333333,48919.3333333333,55886,24500
10.8185528166349,86533.3333333333,81866.6666666667,78166.6666666667,83958.3333333333,89641.6666666667,93500,94591.6666666667,94466.6666666667,93466.6666666667,93908.3333333333,94300,92333.3333333333,93141.6666666667,90875,58875,70533.3333333333,63566.6666666667,66700,66000,66066.6666666667,86500,81900,78166.6666666667,84000,94658.3333333333,94733.3333333333,93633.3333333333,94325,94400,92425,93083.3333333333,91266.6666666667,67,56002.4166666667,24667.1666666667,49024,55937.3333333333,49024.9166666667,56007.5,24500
10.6070445394966,85575,81200,77533.3333333333,83358.3333333333,88808.3333333333,92541.6666666667,93475,93558.3333333333,93141.6666666667,93125,93325,91600,92500,90066.6666666667,58900,70600,63566.6666666667,66833.3333333333,66100,66133.3333333333,85808.3333333333,81200,77666.6666666667,83366.6666666667,93966.6666666667,93750,93183.3333333333,93425,93450,91733.3333333333,92441.6666666667,90266.6666666667,67,56114.3333333333,24671.5,49117.75,55913,49120.9166666667,56119.3333333333,24500
10.2787131934919,86791.6666666667,82100,78266.6666666667,84158.3333333333,89725,93700,94466.6666666667,94658.3333333333,93900,94191.6666666667,94433.3333333333,92641.6666666667,93341.6666666667,90933.3333333333,59016.6666666667,70700,63733.3333333333,67000,66166.6666666667,66133.3333333333,86800,82166.6666666667,78358.3333333333,84175,94658.3333333333,94758.3333333333,94033.3333333333,94641.6666666667,94458.3333333333,92633.3333333333,93366.6666666667,91233.3333333333,67,56244.5,24678.25,49243.1666666667,56085.25,49248.75,56251.3333333333,24500
10.6604123595877,86833.3333333333,82266.6666666667,78525,84300,89775,93700,94400,94700,94100,93775,94391.6666666667,92616.6666666667,93366.6666666667,90833.3333333333,59166.6666666667,70900,63825,67100,66300,66333.3333333333,86925,82400,78525,84233.3333333333,94733.3333333333,94933.3333333333,94233.3333333333,94325,94458.3333333333,92550,93433.3333333333,91200,67,56363.25,24683.6666666667,49347.4166666667,56173.75,49348.4166666667,56367.4166666667,24500
10.2439378600533,84725,80733.3333333333,77391.6666666667,82616.6666666667,87658.3333333333,91125,91333.3333333333,91808.3333333333,90833.3333333333,92875,91391.6666666667,90066.6666666667,90641.6666666667,89558.3333333333,59066.6666666667,70700,63800,67166.6666666667,66366.6666666667,66333.3333333333,84766.6666666667,80775,77350,82658.3333333333,92158.3333333333,91750,90991.6666666667,92916.6666666667,91741.6666666667,89891.6666666667,90591.6666666667,89616.6666666667,67,56464.9166666667,24682,49435.9166666667,56224.4166666667,49438.9166666667,56467.6666666667,24500
9.97157333740692,86300,81775,78100,83808.3333333333,89358.3333333333,93183.3333333333,94341.6666666667,94100,93316.6666666667,93925,94100,92050,92983.3333333333,90608.3333333333,59233.3333333333,70833.3333333333,63916.6666666667,66966.6666666667,66333.3333333333,66400,86366.6666666667,81875,78133.3333333333,83850,94233.3333333333,94466.6666666667,93533.3333333333,94325,94166.6666666667,92225,92750,91033.3333333333,67,56530.5833333333,24684.8333333333,49536.5833333333,56371.0833333333,49538.6666666667,56534.5,24500
10.5137885314432,86700,82200,78416.6666666667,84141.6666666667,89725,93633.3333333333,94333.3333333333,94400,93900,94608.3333333333,94166.6666666667,92650,93366.6666666667,91266.6666666667,59333.3333333333,71000,64000,67166.6666666667,66500,66533.3333333333,86800,82266.6666666667,78550,84275,94533.3333333333,94791.6666666667,94000,94783.3333333333,94100,92691.6666666667,93333.3333333333,91533.3333333333,67,56618.0833333333,24673.5,49630.1666666667,56445.5,49631.4166666667,56622.6666666667,24500
9.96826324753735,85408.3333333333,81116.6666666667,77825,83175,88441.6666666667,92166.6666666667,93683.3333333333,93075,92225,92383.3333333333,93316.6666666667,91150,91575,89166.6666666667,59466.6666666667,70933.3333333333,64075,67066.6666666667,66566.6666666667,66533.3333333333,85350,81150,77758.3333333333,83141.6666666667,94041.6666666667,93550,92300,92425,93383.3333333333,91391.6666666667,91500,89366.6666666667,67,56744.0833333333,24666.9166666667,49735.3333333333,56570.4166666667,49739.8333333333,56744.5833333333,24500
10.7134160366092,86800,82300,78550,84316.6666666667,89900,93733.3333333333,94100,94366.6666666667,94033.3333333333,94808.3333333333,94000,92625,93666.6666666667,91366.6666666667,59500,71166.6666666667,64083.3333333333,67325,66666.6666666667,66700,86816.6666666667,82366.6666666667,78550,84250,94133.3333333333,94433.3333333333,94200,94800,94033.3333333333,92633.3333333333,93466.6666666667,91500,67,56839.75,24659.25,49828.6666666667,56576.3333333333,49836.3333333333,56842.4166666667,24500
10.5184102656135,86425,82025,78425,84033.3333333333,89533.3333333333,93358.3333333333,93466.6666666667,94025,93358.3333333333,93941.6666666667,93525,92141.6666666667,93083.3333333333,90841.6666666667,59666.6666666667,71291.6666666667,64283.3333333333,67550,66800,66900,86508.3333333333,81991.6666666667,78325,83966.6666666667,93841.6666666667,94108.3333333333,93458.3333333333,94425,93783.3333333333,92141.6666666667,92983.3333333333,91108.3333333333,67,56973.5833333333,24650,49957.25,56731.25,49963.8333333333,56979.75,24500
9.82121413174071,85550,81491.6666666667,77975,83250,88466.6666666667,91925,92483.3333333333,92391.6666666667,92383.3333333333,93100,92358.3333333333,90766.6666666667,91825,90125,59900,71166.6666666667,64266.6666666667,67500,66833.3333333333,66833.3333333333,85741.6666666667,81458.3333333333,78108.3333333333,83216.6666666667,93041.6666666667,92725,92483.3333333333,93716.6666666667,92816.6666666667,90941.6666666667,91916.6666666667,90450,67,57067.6666666667,24643.5,50043.3333333333,56803.8333333333,50044.5833333333,57072.1666666667,24500
10.4088507584122,86958.3333333333,82566.6666666667,78683.3333333333,84433.3333333333,89900,93700,94500,94108.3333333333,94025,94450,94200,92358.3333333333,93400,91266.6666666667,59833.3333333333,71308.3333333333,64366.6666666667,67491.6666666667,67033.3333333333,67033.3333333333,86950,82566.6666666667,78758.3333333333,84466.6666666667,94733.3333333333,94258.3333333333,93866.6666666667,94650,94108.3333333333,92433.3333333333,93366.6666666667,91500,67,57135.9166666667,24647.5,50120.8333333333,56897.5833333333,50126.9166666667,57137.75,24500
10.3326519475051,87016.6666666667,82533.3333333333,78833.3333333333,84633.3333333333,89916.6666666667,93800,94466.6666666667,94466.6666666667,93766.6666666667,93950,94166.6666666667,92500,93200,91166.6666666667,59900,71400,64433.3333333333,67716.6666666667,67100,67100,87100,82633.3333333333,78900,84600,94691.6666666667,94783.3333333333,93966.6666666667,94508.3333333333,94300,92650,93200,91400,67,57207.4166666667,24649.75,50198.5,57058.6666666667,50199.8333333333,57206.9166666667,24500
9.40926344755897,85475,81541.6666666667,78033.3333333333,83358.3333333333,88508.3333333333,92075,92108.3333333333,92916.6666666667,93191.6666666667,91716.6666666667,91900,91350,92183.3333333333,88875,60000,71291.6666666667,64433.3333333333,67733.3333333333,67000,67000,85666.6666666667,81475,78033.3333333333,83466.6666666667,92266.6666666667,93358.3333333333,93291.6666666667,91650,91958.3333333333,91591.6666666667,92116.6666666667,88683.3333333333,67,57299.5833333333,24653.5,50295.4166666667,56995.25,50301.3333333333,57300.9166666667,24500
9.84166222138322,86566.6666666667,82133.3333333333,78391.6666666667,84175,88933.3333333333,92616.6666666667,94400,94558.3333333333,92566.6666666667,90000,94000,92625,91858.3333333333,87475,59866.6666666667,70800,64300,67575,66800,66800,86700,82200,78550,84241.6666666667,94533.3333333333,94700,92916.6666666667,90033.3333333333,94066.6666666667,92816.6666666667,92075,87516.6666666667,67,57356.5,24647.25,50401.5833333333,57027.75,50400.25,57354.8333333333,24500
9.30204426720827,85816.6666666667,81525,77958.3333333333,83666.6666666667,88383.3333333333,91891.6666666667,93175,93108.3333333333,91016.6666666667,89925,93266.6666666667,91383.3333333333,90958.3333333333,87450,60000,70766.6666666667,64266.6666666667,67650,66833.3333333333,66866.6666666667,85850,81400,78058.3333333333,83700,93858.3333333333,93300,90916.6666666667,90058.3333333333,93591.6666666667,91366.6666666667,90841.6666666667,87425,67,57409.1666666667,24648.25,50519.1666666667,57062.8333333333,50523.8333333333,57409.8333333333,24500
